x,y,ent1_id,ent2_id,ent1,ent2,lang,type
8.028332,-53.529392,6537,12064,Revolver,Revolver_(Beatles_album),ln,Album
20.817923,-12.2723875,6538,8849,Wish_I_Had_an_Angel,Wish_I_Had_an_Angel,en,Single
46.620964,10.209745,6539,7066,Reformation_Post_TLC,Reformation_Post_TLC,ln,Album
25.334482,40.281303,6540,19065,"Windsor,_Berkshire",Виндзор,en,Settlement
21.73975,34.7464,6541,4306,Rednex,Rednex,ln,Band
-38.327656,-25.130564,6542,10391,Wilhelm_Fahrmbacher,"Фармбахер,_Вильгельм",en,MilitaryPerson
8.609643,-93.94735,6543,5518,Red_(альбом_Тейлор_Свифт),Red_(Taylor_Swift_album),ln,Album
70.57758,27.441246,6544,12817,Wicked_Game,Wicked_Game,en,Single
17.122137,-54.780766,6545,4310,Read_My_Mind,Read_My_Mind_(The_Killers_song),ln,Single
19.835258,-69.26283,6546,6307,When_I'm_Gone_(Eminem_song),When_I’m_Gone,en,Single
-26.431538,-39.438633,6547,4312,Raymond_v._Raymond,Raymond_v._Raymond,ln,Album
86.21905,-35.814503,6548,8857,Wheels_of_Steel,Wheels_of_Steel,en,Album
-23.994902,61.01293,6549,7074,Rastaman_Vibration,Rastaman_Vibration,ln,Album
19.67023,-6.183211,6550,8869,West_Coast_(song),West_Coast,en,Single
71.344505,36.03064,6551,5528,Radio_Ga_Ga,Radio_Ga_Ga,ln,Single
47.72693,-56.312496,6552,8871,Welcome_to_Wherever_You_Are,Welcome_to_Wherever_You_Are,en,Album
62.560925,-54.800728,6553,9264,Quiet_Life,Quiet_Life,ln,Album
46.11994,-64.43573,6554,8875,We_Made_It,We_Made_It,en,Single
-26.728151,-34.524128,6555,9274,Purpendicular,Purpendicular,ln,Album
46.061886,-77.93374,6556,8877,We_Can_Work_It_Out,We_Can_Work_It_Out,en,Single
52.897423,-1.3229969,6557,9276,Pure_Instinct,Pure_Instinct,ln,Album
54.204067,-5.3009377,6558,4253,Waterworld,Водный_мир,en,Film
68.577965,20.488163,6559,1750,Public_Image_Ltd,Public_Image_Ltd,ln,Band
55.266586,-3.4937325,6560,6099,Water_for_Elephants_(film),Воды_слонам!,en,Film
-15.111706,43.433716,6561,5550,Powerslave,Powerslave,ln,Album
-14.578943,-35.756027,6562,3149,Water_Sign_(Chris_Rea_album),Water_Sign,en,Album
51.844933,-35.781982,6563,7112,Power_to_the_People:_The_Hits,Power_to_the_People:_The_Hits,ln,Album
-14.859006,-20.57316,6564,8881,Water_(Brad_Paisley_song),Water,en,Single
-4.716921,-32.425453,6565,7118,Porgy_and_Bess,Porgy_and_Bess_(Ella_Fitzgerald_and_Louis_Armstrong_album),ln,Album
-84.80502,58.60443,6566,8587,Warmian-Masurian_Voivodeship,Варминьско-Мазурское_воеводство,en,PopulatedPlace
57.556168,30.40966,6567,7122,Popscene,Popscene,ln,Single
49.40334,18.41312,6568,6095,War_of_the_Sixth_Coalition,Война_шестой_коалиции,en,MilitaryConflict
50.887352,-33.785736,6569,9326,Point_Me_at_the_Sky,Point_Me_at_the_Sky,ln,Single
63.366802,-8.903956,6570,12477,War_Horse_(film),Боевой_конь_(фильм),en,Film
11.583643,-55.576286,6571,7124,Platinum,Platinum_(Mike_Oldfield_album),ln,Album
11.97313,-67.93324,6572,20127,Wanderlust_(The_Weeknd_song),Wanderlust_(песня_The_Weeknd),en,Single
-11.579386,-52.054775,6573,9344,Phaedra,Phaedra_(album),ln,Album
50.115517,-39.817318,6574,6319,Walking_with_a_Panther,Walking_with_a_Panther,en,Album
70.431595,-73.023605,6575,5572,People_Are_Strange,People_Are_Strange,ln,Single
-80.40105,32.822025,6576,11067,Waldemar_Pawlak,"Павляк,_Вальдемар",en,OfficeHolder
-12.091429,-51.182453,6577,9360,Pentagram_(альбом),Pentagram_(Gorgoroth_album),ln,Album
28.65553,-57.202976,6578,8891,Wake_Me_Up_(Girls_Aloud_song),Wake_Me_Up,en,Single
12.169227,-66.63649,6579,7144,Peaches_(песня),Peaches_(The_Stranglers_song),ln,Single
2.2800546,-63.495174,6580,6325,Vs._(Pearl_Jam_album),Vs._(альбом),en,Album
25.267591,-21.756134,6581,9376,Parallel_Lines,Parallel_Lines,ln,Album
-5.610283,-43.49516,6582,3161,Voyager_(Mike_Oldfield_album),Voyager_(альбом_Майка_Олдфилда),en,Album
24.465168,49.627842,6583,5582,Paradise_City,Paradise_City,ln,Single
-97.023415,29.743353,6584,7937,Vladimir_Nabokov,"Набоков,_Владимир_Владимирович",en,Writer
73.024475,-5.6736836,6585,5584,Papercut,Papercut_(Linkin_Park_song),ln,Single
16.45345,-8.821576,6586,16771,Virginia_Madsen,"Мэдсен,_Вирджиния",en,Artist
-13.617025,-54.61444,6587,9380,Panzerfaust_(альбом),Panzerfaust_(album),ln,Album
-79.173676,4.5951395,6588,19631,Virgilio_Barco_Vargas,"Барко_Варгас,_Вирхилио",en,Person
-37.562904,42.706814,6589,4352,Paninaro,Paninaro_(song),ln,Single
-86.54336,7.615365,6590,6331,Violeta_Violeta,Violeta_Violeta,en,Album
52.996754,-58.093693,6591,5588,Pain_Is_So_Close_to_Pleasure,Pain_Is_So_Close_to_Pleasure,ln,Single
-14.242079,-47.534874,6592,4429,Violator_(album),Violator,en,Album
7.6385646,-71.58467,6593,9388,Pain_(песня),Pain_(Jimmy_Eat_World_song),ln,Single
-32.468395,12.537076,6594,11341,Vincente_Minnelli,"Миннелли,_Винсент",en,Artist
52.304844,-7.931419,6595,3508,Ordinary_World,Ordinary_World,ln,Single
6.970954,-65.81338,6596,12849,Vincent_Price_(song),Vincent_Price_(песня),en,Single
29.763523,-69.03944,6597,9416,Oops!…_I_Did_It_Again_(песня),Oops!..._I_Did_It_Again_(song),ln,Single
22.461176,-15.266285,6598,6333,Vicinity_of_Obscenity,Vicinity_of_Obscenity,en,Single
16.967484,-42.62939,6599,9418,One_of_the_Boys_(альбом_Гретхен_Уилсон),One_of_the_Boys_(Gretchen_Wilson_album),ln,Album
42.65371,-2.0448985,6600,3165,Vertical_Man,Vertical_Man,en,Album
35.013115,-29.086327,6601,5598,One_Slip,One_Slip,ln,Single
-35.489647,31.036415,6602,6093,Vaucluse,Воклюз,en,PopulatedPlace
72.84485,-44.78284,6603,4364,One_More_Night,One_More_Night_(Maroon_5_song),ln,Single
-49.145473,-50.05027,6604,8583,Vasily_I_of_Moscow,Василий_I_Дмитриевич,en,Person
-5.0479164,-76.367516,6605,5600,One_Love_(альбом_Дэвида_Гетта),One_Love_(David_Guetta_album),ln,Album
5.192877,-55.233677,6606,4431,Vanishing_Point_(Primal_Scream_album),Vanishing_Point,en,Album
32.250443,-30.651089,6607,7190,One_Dozen_Berrys,One_Dozen_Berrys,ln,Album
87.29352,-24.133425,6608,4433,V_for_Vendetta_(film),V_—_значит_вендетта_(фильм),en,Film
10.283218,-74.01925,6609,4366,One_(песня_U2),One_(U2_song),ln,Single
104.15866,-33.893826,6610,8919,Undisputed_Attitude,Undisputed_Attitude,en,Album
38.686172,-94.5992,6611,9440,Oh_Santa!,Oh_Santa!,ln,Single
101.59483,-21.422007,6612,2789,Undisputed_(film),Обсуждению_не_подлежит,en,Film
57.663036,-2.6574519,6613,5608,Often,Often,ln,Single
9.244148,-46.294224,6614,3169,Undercover_(The_Rolling_Stones_album),Undercover,en,Album
31.78277,-32.913914,6615,28312,Number_1_to_Infinity,Number_1_to_Infinity,ln,Album
-11.047308,-20.528585,6616,4441,Under_Jolly_Roger,Under_Jolly_Roger,en,Album
32.978535,38.46879,6617,7206,Encore,Encore,ln,Single
68.29136,76.02676,6618,6341,Ultra_Beatdown,Ultra_Beatdown,en,Album
42.64782,-83.63456,6619,5618,Not_Gonna_Get_Us,Not_Gonna_Get_Us,ln,Single
41.9132,33.19352,6620,5199,Ukrainian_language,Украинский_язык,en,Language
24.252096,-74.02188,6621,9468,No_Way_Out_(песня),No_Way_Out_(Bullet_for_My_Valentine_song),ln,Single
-94.33838,36.439293,6622,4445,Tylko_dla_dorosłych,Tylko_dla_dorosłych,en,Album
36.60182,-27.711788,6623,5630,No_Line_on_the_Horizon,No_Line_on_the_Horizon,ln,Album
51.452286,-62.903347,6624,12891,Try_Everything,Try_Everything,en,Single
10.34449,-69.932976,6625,7220,No_Angel_(песня),No_Angel_(Birdy_song),ln,Single
29.170605,-68.60346,6626,6349,Try_Again_(Keane_song),Try_Again_(песня_Keane),en,Single
-6.785841,-62.47491,6627,7222,Nirvana_(альбом),Nirvana_(Nirvana_album),ln,Album
78.65258,46.585426,6628,7393,Tron:_Legacy,Трон:_Наследие,en,Film
9.697472,37.351334,6629,3520,"Nina,_Pretty_Ballerina","Nina,_Pretty_Ballerina",ln,Single
-11.128302,-48.65913,6630,8935,Trilogy_(Enigma_album),Trilogy_(+1+2+3),en,Album
72.20572,-42.0607,6631,9484,Night_in_the_Ruts,Night_in_the_Ruts,ln,Album
-1.3545712,-58.1036,6632,8937,Trespassing_(album),Trespassing,en,Album
21.025349,-71.077515,6633,16330,New_Day_(песня_50_Cent),New_Day_(50_Cent_song),ln,Single
33.626743,-11.564061,6634,7757,Trees_Lounge,Под_сенью_крон,en,Film
40.30345,11.997828,6635,2944,Hero_Medley,Hero_Medley,ln,Single
13.308735,-73.01931,6636,8941,Transmission_(song),Transmission_(песня),en,Single
32.206684,-71.02132,6637,4388,Never_Say_Die_(песня),Never_Say_Die_(Black_Sabbath_song),ln,Single
-13.557068,-91.4392,6638,8943,Tragedy_(Bee_Gees_song),Tragedy,en,Single
49.88593,-69.13498,6639,2534,Never_Close_Our_Eyes,Never_Close_Our_Eyes,ln,Single
-11.061672,-46.966007,6640,3179,Trafalgar_(album),Trafalgar,en,Album
-10.016052,-31.839108,6641,7228,Nasty,Nasty_(Janet_Jackson_song),ln,Single
-68.94449,77.70024,6642,15091,To‘rtko‘l,Турткуль,en,Settlement
9.712779,-71.32808,6643,7236,N.W.O._(песня_Ministry),N.W.O._(song),ln,Single
7.4791107,-98.41848,6644,5227,Tootsie,Тутси_(фильм),en,Film
35.297493,-91.33173,6645,5664,My_Plague,My_Plague,ln,Single
91.759384,-2.17542,6646,10499,Tommy_(1975_film),"Томми_(фильм,_1975)",en,Film
35.09611,45.095173,6647,7246,Mr._Oizo,Mr._Oizo,ln,MusicalArtist
71.66508,34.71804,6648,15187,Tokyo-Ga,Токио-га,en,Film
31.395039,10.633801,6649,7248,Mr._Mister,Mr._Mister,ln,Band
-10.704446,-31.123884,6650,6371,Together_Again_(Janet_Jackson_song),Together_Again_(песня_Джанет_Джексон),en,Single
57.200264,-81.23668,6651,4400,Moves_Like_Jagger,Moves_like_Jagger,ln,Single
66.445786,-68.5585,6652,3805,To_Rome_with_Love_(film),Римские_приключения,en,Film
62.713825,-40.696453,6653,16416,Mother’s_Milk,Mother's_Milk,ln,Album
-29.90914,14.4912405,6654,12901,Tiësto,Tiësto,en,MusicalArtist
-3.7144141,-40.020702,6655,9562,Morbid_Angel,Morbid_Angel,ln,Band
-33.364216,83.828835,6656,14737,Tikka_Khan,"Хан,_Тикка",en,Person
33.700237,-20.976828,6657,7260,Moons_and_Mushrooms,Moons_and_Mushrooms,ln,Album
99.12473,-7.360003,6658,7221,Thunderball_(film),Шаровая_молния_(фильм),en,Film
-3.4761176,-31.659576,6659,9566,Montreux_’77_(альбом_Эллы_Фицджеральд),Montreux_'77_(Ella_Fitzgerald_album),ln,Album
-10.96494,-69.15208,6660,29109,Throbbing_Gristle,Throbbing_Gristle,en,Band
42.22003,51.226627,6661,9568,Montreux_’75,Montreux_'75,ln,Album
29.114777,-36.38115,6662,8959,Three_Days_Grace,Three_Days_Grace,en,Band
37.52241,11.524633,6663,28432,Monster_(альбом_Oomph!),Monster_(Oomph!_album),ln,Album
15.339565,-46.99239,6664,12909,Those_Were_the_Days_(Dolly_Parton_album),Those_Were_the_Days_(альбом_Долли_Партон),en,Album
14.789086,-75.58787,6665,7266,Monkey_Me_(песня),Monkey_Me_(song),ln,Single
-14.644184,5.4180083,6666,18823,Thomas_Gold,"Голд,_Томас",en,Scientist
11.302217,-73.78904,6667,9572,Money_(песня),Money_(Pink_Floyd_song),ln,Single
17.97699,-41.476177,6668,12911,This_Is_the_Remix_(Jessica_Simpson_album),This_Is_the_Remix_(альбом_Джессики_Симпсон),en,Album
21.469315,-67.092834,6669,4404,"Money,_Money,_Money","Money,_Money,_Money",ln,Single
45.891685,-49.837704,6670,5035,This_Is_Not_a_Film,Это_не_фильм,en,Film
61.427567,-52.38372,6671,7278,Modern_Life_Is_Rubbish,Modern_Life_Is_Rubbish,ln,Album
-69.0186,10.664458,6672,11299,Thiago_Motta,"Мотта,_Тиагу",en,SoccerPlayer
-0.008703238,-28.025013,6673,12514,Mockingbird,Mockingbird_(Eminem_song),ln,Single
28.685402,-64.9252,6674,8967,They_Only_Come_Out_at_Night_(Lordi_song),They_Only_Come_Out_at_Night_(песня),en,Single
14.972468,-67.41165,6675,4410,Miracle_(песня_Hurts),Miracle_(Hurts_song),ln,Single
-48.6236,-11.074799,6676,4195,Theo-Ben_Gurirab,"Гурираб,_Тео-Бен",en,OfficeHolder
75.53531,-45.727592,6677,9594,Midnight,Midnight_(Coldplay_song),ln,Single
82.089584,-5.121055,6678,3045,The_Witches_(1967_film),"Ведьмы_(фильм,_1967)",en,Film
-7.736949,-54.480244,6679,9610,Metallica_(альбом),Metallica_(album),ln,Album
48.070557,-26.770512,6680,12355,The_Wind_and_the_Lion,Ветер_и_лев_(фильм),en,Film
39.99963,-44.874557,6681,1590,Mercyful_Fate,Mercyful_Fate,ln,Band
38.250465,-31.866514,6682,8983,The_Unknown_Soldier_(song),The_Unknown_Soldier,en,Single
46.4125,-7.897245,6683,7320,Memoirs_of_an_Imperfect_Angel,Memoirs_of_an_Imperfect_Angel,ln,Album
74.735916,-34.893444,6684,7455,The_Twilight_Saga:_Breaking_Dawn_–_Part_2,Сумерки._Сага:_Рассвет_—_Часть_2,en,Film
-1.1461561,62.83248,6685,9624,Mediolanum_Capta_Est,Mediolanum_Capta_Est,ln,Album
80.69387,-8.393401,6686,5431,The_Trial_(1962_film),"Процесс_(фильм,_1962)",en,Film
-9.3939,-55.422894,6687,4424,Mechanix_(альбом),Mechanix_(album),ln,Album
80.69501,-6.9100885,6688,10971,The_Train_(1973_film),"Поезд_(фильм,_1973)",en,Film
4.1175027,-73.64836,6689,28528,Matchbox_(песня),Matchbox_(song),ln,Single
80.641846,-4.83607,6690,5297,The_Terror_(1963_film),"Страх_(фильм,_1963)",en,Film
-0.95066285,16.819414,6691,9652,Mark_Twang,Mark_Twang,ln,Album
69.34852,-11.88132,6692,3655,The_Taming_of_the_Shrew_(1967_film),"Укрощение_строптивой_(фильм,_1967)",en,Film
-18.25106,-69.28672,6693,9656,Mariah_Carey_(альбом),Mariah_Carey_(album),ln,Album
31.277178,-17.459501,6694,4233,The_Tall_Blond_Man_with_One_Black_Shoe,Высокий_блондин_в_чёрном_ботинке,en,Film
36.334538,-38.237038,6695,4450,Marchin_On,Marchin_On,ln,Single
71.197105,-2.1454647,6696,5269,The_Talented_Mr._Ripley_(film),Талантливый_мистер_Рипли_(фильм),en,Film
-23.577236,12.15828,6697,2552,Mann_gegen_Mann,Mann_gegen_Mann,ln,Single
12.77464,-44.986275,6698,4479,The_Slip_(album),The_Slip,en,Album
10.919296,-22.65134,6699,5734,Manfred_Mann’s_Earth_Band,Manfred_Mann's_Earth_Band,ln,Band
40.720158,-25.010061,6700,20279,The_Siren_(song),The_Siren,en,Single
46.823032,-70.540535,6701,12650,Mama_Said_Knock_You_Out,Mama_Said_Knock_You_Out,ln,Album
66.39051,-16.14929,6702,5475,The_Sheltering_Sky_(film),Под_покровом_небес_(фильм),en,Film
17.750973,-51.868755,6703,9682,Making_Contact,Making_Contact_(album),ln,Album
37.656277,-5.7563324,6704,5519,The_Second_Best_Exotic_Marigold_Hotel,Отель_«Мэриголд»._Заселение_продолжается,en,Film
36.06908,40.939754,6705,7384,Magna_Carta…_Holy_Grail,Magna_Carta_Holy_Grail,ln,Album
57.132137,-25.894142,6706,5443,The_Rules_of_the_Game,Правила_игры_(фильм),en,Film
61.76734,-64.86941,6707,9720,Love_of_My_Life,Love_of_My_Life_(Queen_song),ln,MusicalWork
69.3341,-10.190525,6708,8605,The_Quick_and_the_Dead_(1995_film),Быстрый_и_мёртвый,en,Film
3.322573,-49.131145,6709,9724,Love_Symbol_Album,Love_Symbol_Album,ln,Album
85.58124,4.239707,6710,16133,The_Proposition_(2005_film),"Предложение_(фильм,_2005)",en,Film
29.864502,-74.40441,6711,7408,Love_Don’t_Live_Here,Love_Don't_Live_Here_(Lady_Antebellum_song),ln,Single
28.638517,-57.16239,6712,8993,The_Promise_(Girls_Aloud_song),The_Promise,en,Single
9.373793,-52.263252,6713,7412,Love_(альбом_The_Beatles),Love_(Beatles_album),ln,Album
44.232708,-18.319405,6714,3845,"The_Prize_Winner_of_Defiance,_Ohio","Победительница_(фильм,_2005)",en,Film
60.31573,-80.12923,6715,16750,Loud,Loud_(Rihanna_album),ln,Album
66.41086,-27.84476,6716,5103,The_Private_Lives_of_Pippa_Lee,Частная_жизнь_Пиппы_Ли,en,Film
22.783365,-54.523647,6717,7418,Long_Tall_Sally_(мини-альбом),Long_Tall_Sally_(EP),ln,Album
74.807,-3.0902476,6718,8343,The_Priest's_Wife,"Жена_священника_(фильм,_1971)",en,Film
1.1230162,-50.90305,6719,12736,Loaded_(альбом_Brotha_Lynch_Hung),Loaded_(Brotha_Lynch_Hung_album),ln,Album
31.034147,56.29447,6720,7809,The_Pope_of_Greenwich_Village,Папа_Гринвич_Виллидж,en,Film
27.771675,-45.711056,6721,7428,Live_at_the_BBC,Live_at_the_BBC_(Beatles_album),ln,Album
71.34396,-5.387041,6722,2941,The_Perfect_Storm_(film),Идеальный_шторм_(фильм),en,Film
28.619934,-49.164005,6723,12764,Live!,Live!_(Bob_Marley_&_the_Wailers_album),ln,Album
20.152103,-40.65145,6724,6395,The_Peel_Sessions_(Joy_Division),The_Peel_Sessions_(альбом_Joy_Division),en,Album
-4.3448753,-67.648285,6725,5768,Lithium_(песня_Nirvana),Lithium_(Nirvana_song),ln,Single
73.109764,-5.941554,6726,6071,The_Paper_(film),Газета_(фильм),en,Film
34.831615,-74.40747,6727,9764,Like_Someone_in_Love,Like_Someone_in_Love_(Ella_Fitzgerald_album),ln,Album
44.279266,-29.986158,6728,3573,The_Pallbearer,Чужие_похороны,en,Film
18.923275,-46.894035,6729,9770,Life_After_Death_(альбом_The_Notorious_B.I.G.),Life_After_Death,ln,Album
49.86265,-22.54548,6730,12981,The_Number_of_the_Beast_(song),The_Number_of_the_Beast_(песня),en,Single
44.78991,-84.818726,6731,4492,Let_Me_Ride,Let_Me_Ride,ln,Single
33.14249,-51.36391,6732,16313,The_Negotiator,Переговорщик,en,Film
44.627243,-84.21935,6733,7442,Let_Me_Go,Let_Me_Go_(Avril_Lavigne_song),ln,Single
68.31565,-6.9098835,6734,28393,The_Men_Who_Stare_at_Goats_(film),Безумный_спецназ_(фильм),en,Film
-28.436438,-70.3561,6735,12810,Lennon_Legend:_The_Very_Best_of_John_Lennon,Lennon_Legend:_The_Very_Best_of_John_Lennon,ln,Album
36.087563,-5.517791,6736,3195,The_Marshall_Mathers_LP,The_Marshall_Mathers_LP,en,Album
-28.48553,-70.39876,6737,9790,Lennon,Lennon_(box_set),ln,Album
68.97417,-16.769333,6738,3579,The_Man_Who_Would_Be_King_(film),"Человек,_который_хотел_быть_королём_(фильм)",en,Film
75.81178,-43.697563,6739,23344,Last_Friday_Night_(T.G.I.F.),Last_Friday_Night_(T.G.I.F.),ln,Single
60.637634,-61.387535,6740,12999,The_Lovers_Are_Losing,The_Lovers_Are_Losing,en,Single
17.203468,-38.651306,6741,3010,Last_Christmas,Last_Christmas,ln,Single
57.028755,-35.1635,6742,20327,The_Look,The_Look,en,Single
35.06858,-46.546173,6743,9820,Lady_Time,Lady_Time,ln,Album
59.461132,-15.803376,6744,18319,The_Life_of_Verdi_(miniseries),Жизнь_Джузеппе_Верди_(мини-сериал),en,Work
39.546036,-72.554,6745,4510,"Knowing_Me,_Knowing_You","Knowing_Me,_Knowing_You",ln,Single
76.34208,-3.2643287,6746,7725,The_Last_Valley_(1971_film),Последняя_долина,en,Film
20.554825,-57.617817,6747,16994,Kiss_Alive_35,Kiss_Alive_35,ln,Album
98.97807,7.021146,6748,5285,The_Judge_(2014_film),"Судья_(фильм,_2014)",en,Film
41.085278,-8.953113,6749,9856,Kings_of_Metal,Kings_of_Metal,ln,Album
44.767418,-3.609375,6750,7153,The_January_Man,Январский_человек,en,Film
-61.95323,-62.586533,6751,9888,Kadonnut_puutarha,Kadonnut_puutarha,ln,Album
51.1182,-22.576275,6752,11027,The_Interpreter,Переводчица_(фильм),en,Film
45.962288,87.4732,6753,3626,Junior_M.A.F.I.A.,Junior_M.A.F.I.A.,ln,Band
83.27207,6.350558,6754,11841,The_International_(2009_film),Интернэшнл,en,Film
-28.958551,-69.92255,6755,5846,John_Lennon_Signature_Box,John_Lennon_Signature_Box,ln,Album
83.05334,0.8840356,6756,8273,The_Illusionist_(2006_film),"Иллюзионист_(фильм,_2006)",en,Film
92.309265,44.1093,6757,9964,"Joan_Baez,_Vol._2","Joan_Baez,_Vol._2",ln,Album
72.06863,-4.955894,6758,7829,The_Hunt_for_Red_October_(film),Охота_за_«Красным_октябрём»_(фильм),en,Film
-7.8166265,80.539055,6759,17168,Jigoku-Retsuden,Jigoku-Retsuden,ln,Album
57.270725,-30.806894,6760,4501,The_Gun_Show,The_Gun_Show,en,Single
62.10588,68.27073,6761,7564,Jesus_Built_My_Hotrod,Jesus_Built_My_Hotrod,ln,Single
74.52639,-11.0573,6762,8301,The_Green_Room_(film),Зелёная_комната,en,Film
